datetime,high,low,open,close,volume
1675818000000.00 ,1697.91,1681.17,1687.49,1682.06,31182.54
1675821600000.00 ,1683.94,1676.5,1682.07,1676.56,13952.27
1675825200000.00 ,1683.3,1675.3,1676.57,1680.97,10826.34
1675828800000.00 ,1682.94,1678.33,1680.97,1679.41,7391.01
1675832400000.00 ,1680.41,1672,1679.41,1675.82,11265.16
1675836000000.00 ,1677.83,1671.93,1675.82,1674.27,8396.64
1675839600000.00 ,1679.15,1672.49,1674.27,1677.67,9763.2
1675843200000.00 ,1677.91,1669.41,1677.67,1673.34,13169.36
1675846800000.00 ,1675.61,1669.87,1673.35,1673.17,11635.21
1675850400000.00 ,1673.4,1667.9,1673.18,1670.95,11650.49
1675854000000.00 ,1676.03,1670.18,1670.94,1673.9,9235.36
1675857600000.00 ,1677.15,1669.61,1673.9,1671.9,9974.82
1675861200000.00 ,1676.44,1668.3,1671.9,1674.64,18216.4
1675864800000.00 ,1681.98,1661.68,1674.64,1671.28,31971.22
1675868400000.00 ,1671.29,1649.51,1671.28,1653.08,40209.51
1675872000000.00 ,1654.85,1630.47,1653.08,1653.47,55209.79
1675875600000.00 ,1660,1647.37,1653.47,1657.29,19552
1675879200000.00 ,1659.99,1641.36,1657.28,1646.41,20536.37
1675882800000.00 ,1650.69,1642.75,1646.42,1647.69,11223.38
1675886400000.00 ,1649.02,1637.76,1647.69,1642.07,14409.58
1675890000000.00 ,1656.1,1640.27,1642.06,1652.65,8817.58
1675893600000.00 ,1655.51,1650.48,1652.65,1650.9,5482.56
1675897200000.00 ,1653.51,1642.37,1650.9,1650.43,12384.98
1675900800000.00 ,1655.41,1645.76,1650.42,1654.76,14247.9
1675904400000.00 ,1656.17,1649.7,1654.75,1651.6,10437.6
1675908000000.00 ,1652.07,1631.51,1651.59,1632.4,25352.33
1675911600000.00 ,1633.32,1608.8,1632.41,1619.05,91901.29
1675915200000.00 ,1627.31,1610.22,1619.05,1623.85,26313.33
1675918800000.00 ,1630.69,1622.29,1623.84,1628.39,20128.21
1675922400000.00 ,1636.65,1625.53,1628.4,1634.24,14436.87
1675926000000.00 ,1635.66,1629.66,1634.23,1629.87,9690.22
1675929600000.00 ,1637.33,1629.87,1629.88,1632.48,11438.9
