datetime,high,low,open,close,volume
2023-03-03 16:03:00,1567.20,1566.51,1567.07,1567.18,3121.034
2023-03-03 16:04:00,1568.55,1567.19,1567.19,1567.66,2117.281
2023-03-03 16:05:00,1568.11,1567.55,1567.65,1567.56,1554.180
2023-03-03 16:06:00,1567.80,1566.60,1567.55,1566.60,1778.175
2023-03-03 16:07:00,1566.76,1565.24,1566.61,1566.14,2168.303
2023-03-03 16:08:00,1566.97,1566.15,1566.15,1566.62,869.023
2023-03-03 16:09:00,1566.97,1566.24,1566.63,1566.96,1161.879
2023-03-03 16:10:00,1567.05,1566.30,1566.97,1566.30,1400.513
2023-03-03 16:11:00,1566.48,1565.79,1566.31,1566.48,1182.790
2023-03-03 16:12:00,1566.67,1566.19,1566.48,1566.41,677.108
2023-03-03 16:13:00,1566.49,1565.63,1566.49,1565.63,1139.391
2023-03-03 16:14:00,1566.45,1565.63,1565.64,1566.43,661.686
2023-03-03 16:15:00,1566.61,1566.39,1566.40,1566.59,695.842
2023-03-03 16:16:00,1566.60,1565.64,1566.59,1566.45,1222.020
2023-03-03 16:17:00,1567.34,1566.46,1566.46,1567.16,1586.909
2023-03-03 16:18:00,1567.25,1566.94,1567.17,1566.95,735.823
2023-03-03 16:19:00,1567.33,1566.94,1566.95,1567.09,732.062
2023-03-03 16:20:00,1567.37,1567.09,1567.09,1567.36,600.642
2023-03-03 16:21:00,1568.81,1567.35,1567.36,1568.81,2965.264
2023-03-03 16:22:00,1568.83,1568.44,1568.80,1568.45,1343.287
2023-03-03 16:23:00,1569.49,1567.37,1568.45,1567.53,6161.385
2023-03-03 16:24:00,1568.20,1567.17,1567.52,1567.66,4631.990
2023-03-03 16:25:00,1568.15,1567.49,1567.65,1567.91,1598.595
2023-03-03 16:26:00,1567.91,1567.80,1567.90,1567.81,331.533
2023-03-03 16:27:00,1567.81,1567.43,1567.81,1567.75,682.607
2023-03-03 16:28:00,1567.76,1567.56,1567.76,1567.56,232.389
2023-03-03 16:29:00,1567.63,1567.56,1567.57,1567.63,347.539
2023-03-03 16:30:00,1568.28,1567.62,1567.63,1567.97,1457.483
2023-03-03 16:31:00,1568.82,1567.97,1567.98,1568.82,748.261
2023-03-03 16:32:00,1569.25,1568.81,1568.82,1569.22,1431.233
2023-03-03 16:33:00,1569.22,1568.00,1569.22,1568.42,932.802
2023-03-03 16:34:00,1568.43,1566.82,1568.43,1567.19,2202.694
2023-03-03 16:35:00,1568.25,1567.19,1567.19,1568.24,2042.873
2023-03-03 16:36:00,1569.12,1568.15,1568.24,1569.12,1498.622
2023-03-03 16:37:00,1569.12,1568.24,1569.11,1568.29,756.182
2023-03-03 16:38:00,1568.62,1568.29,1568.30,1568.62,323.542
2023-03-03 16:39:00,1568.93,1568.00,1568.61,1568.64,1714.985
2023-03-03 16:40:00,1569.62,1568.64,1568.65,1569.47,2473.774
2023-03-03 16:41:00,1569.96,1569.24,1569.48,1569.56,1889.487
2023-03-03 16:42:00,1569.97,1569.48,1569.56,1569.62,1083.465
2023-03-03 16:43:00,1569.62,1568.54,1569.62,1568.94,831.696
2023-03-03 16:44:00,1569.66,1568.94,1568.94,1569.55,1030.068
2023-03-03 16:45:00,1569.88,1569.54,1569.54,1569.76,731.293
2023-03-03 16:46:00,1569.76,1569.61,1569.76,1569.67,570.087
2023-03-03 16:47:00,1569.68,1569.50,1569.68,1569.67,614.674
2023-03-03 16:48:00,1569.68,1568.98,1569.67,1569.14,2281.537
2023-03-03 16:49:00,1569.97,1569.15,1569.15,1569.64,1473.598
2023-03-03 16:50:00,1569.65,1569.00,1569.64,1569.35,868.962
2023-03-03 16:51:00,1571.15,1569.34,1569.34,1570.88,6361.760
2023-03-03 16:52:00,1571.69,1570.77,1570.88,1571.07,3889.756
