date,supertrend
2023-05-31 08:15:00,1.1934000000000002
2023-05-31 08:30:00,1.1899642857142858
2023-05-31 08:45:00,1.1838285714285712
2023-05-31 09:00:00,1.1836857142857142
2023-05-31 09:15:00,1.1831500000000001
2023-05-31 09:30:00,1.180457142857143
2023-05-31 09:45:00,1.180457142857143
2023-05-31 10:00:00,1.1796071428571429
2023-05-31 10:15:00,1.1773357142857142
2023-05-31 10:30:00,1.1745857142857143
2023-05-31 10:45:00,1.1739214285714286
2023-05-31 11:00:00,1.1739214285714286
2023-05-31 11:15:00,1.1739214285714286
2023-05-31 11:30:00,1.1739214285714286
2023-05-31 11:45:00,1.1739214285714286
2023-05-31 12:00:00,1.1725857142857143
2023-05-31 12:15:00,1.1725857142857143
2023-05-31 12:30:00,1.1725857142857143
2023-05-31 12:45:00,1.1725857142857143
2023-05-31 13:00:00,1.1725857142857143
2023-05-31 13:15:00,1.1725857142857143
2023-05-31 13:30:00,1.1725857142857143
2023-05-31 13:45:00,1.1725857142857143
2023-05-31 14:00:00,1.1675785714285716
2023-05-31 14:15:00,1.16395
2023-05-31 14:30:00,1.16395
2023-05-31 14:45:00,1.16395
2023-05-31 15:00:00,1.16395
2023-05-31 15:15:00,1.16395
2023-05-31 15:30:00,1.16395
2023-05-31 15:45:00,1.16395
2023-05-31 16:00:00,1.16395
2023-05-31 16:15:00,1.16395
2023-05-31 16:30:00,1.16395
2023-05-31 16:45:00,1.16395
2023-05-31 17:00:00,1.16395
2023-05-31 17:15:00,1.16395
2023-05-31 17:30:00,1.16395
2023-05-31 17:45:00,1.16395
2023-05-31 18:00:00,1.16395
2023-05-31 18:15:00,1.16395
2023-05-31 18:30:00,1.16395
2023-05-31 18:45:00,1.16395
2023-05-31 19:00:00,1.16395
2023-05-31 19:15:00,1.16395
2023-05-31 19:30:00,1.16395
2023-05-31 19:45:00,1.16395
2023-05-31 20:00:00,1.16395
2023-05-31 20:15:00,1.16395
2023-05-31 20:30:00,1.16395
2023-05-31 20:45:00,1.16395
2023-05-31 21:00:00,1.16395
2023-05-31 21:15:00,1.16395
2023-05-31 21:30:00,1.1633142857142857
2023-05-31 21:45:00,1.1631500000000001
2023-05-31 22:00:00,1.1631500000000001
2023-05-31 22:15:00,1.1631500000000001
2023-05-31 22:30:00,1.1631500000000001
2023-05-31 22:45:00,1.1631500000000001
2023-05-31 23:00:00,1.1631500000000001
2023-05-31 23:15:00,1.1631500000000001
2023-05-31 23:30:00,1.1509357142857144
2023-05-31 23:45:00,1.1509357142857144
2023-06-01 00:00:00,1.1509357142857144
2023-06-01 00:15:00,1.1509357142857144
2023-06-01 00:30:00,1.1509357142857144
2023-06-01 00:45:00,1.1509357142857144
2023-06-01 01:00:00,1.1509357142857144
2023-06-01 01:15:00,1.1509357142857144
2023-06-01 01:30:00,1.1509357142857144
2023-06-01 01:45:00,1.1509357142857144
2023-06-01 02:00:00,1.1509357142857144
2023-06-01 02:15:00,1.1509357142857144
2023-06-01 02:30:00,1.1509357142857144
2023-06-01 02:45:00,1.168014285714286
2023-06-01 03:00:00,1.157492857142857
2023-06-01 03:15:00,1.157492857142857
2023-06-01 03:30:00,1.157492857142857
2023-06-01 03:45:00,1.157492857142857
2023-06-01 04:00:00,1.157492857142857
2023-06-01 04:15:00,1.157492857142857
2023-06-01 04:30:00,1.157492857142857
2023-06-01 04:45:00,1.157492857142857
2023-06-01 05:00:00,1.157492857142857
2023-06-01 05:15:00,1.157492857142857
